species,stateProvince,locality,fecha,month,decimalLatitude,decimalLongitude,individualCount
Passer domesticus,Valenciana Comunidad,L'Albufera PNat -- Gola del Perellonet,2017-01-30,1,39.307858,-0.291812,0.0
Passer domesticus,Illes Baleares,Villa Llompart,2017-10-10,10,39.85407,3.062848,0.0
Passer domesticus,Navarra Comunidad Foral de,Isaba--pueblo,2017-05-21,5,42.8606,-0.923399,0.0
Passer domesticus,Navarra Comunidad Foral de,ES-Upper Valle de Roncal (Burgui),2017-05-24,5,42.936478,-0.835066,0.0
Passer domesticus,Cataluña,Cubells,2017-04-28,4,41.85236,0.963565,0.0
Passer domesticus,Illes Baleares,Prat de son Bou,2017-07-20,7,39.901474,4.071336,32.0
Passer domesticus,Asturias Principado de,Robledo de Anayo,2017-08-16,8,43.40612,-5.333984,1.0
Passer domesticus,Galicia,Cambados,2017-06-21,6,42.51301,-8.81616,4.0
Passer domesticus,Murcia Región de,"Calle Azarbe, Altorreal",2017-04-16,4,38.075985,-1.166664,0.0
Passer domesticus,Galicia,Baiona,2017-06-18,6,42.12225,-8.85115,2.0
Passer domesticus,Andalucía,Doñana PN (área general),2017-04-13,4,37.101078,-6.505741,0.0
Passer domesticus,Cataluña,Delta del Llobregat PNat--Espais Naturals del Riu (Area General),2017-04-09,4,41.30586,2.120254,0.0
Passer domesticus,Illes Baleares,"Sa Roca/es Cibollar/C. Informació, P.N. s'Albufera de Mallorca",2017-07-08,7,39.79685,3.10544,0.0
Passer domesticus,Andalucía,Benavista,2017-06-23,6,36.466034,-5.031684,0.0
Passer domesticus,Asturias Principado de,Observatorio Playa de Misiego,2017-08-15,8,43.523373,-5.381144,1.0
Passer domesticus,Cataluña,Barcelona--Parc de la Ciutadella,2017-05-29,5,41.389004,2.18659,0.0
Passer domesticus,País Vasco,Getxo--Espigon,2017-12-06,12,43.34113,-3.019568,5.0
Passer domesticus,Castilla-La Mancha,Corral-Rubio,2017-11-14,11,38.83542,-1.460109,10.0
Passer domesticus,Illes Baleares,"Sa Roca/es Cibollar/C. Informació, P.N. s'Albufera de Mallorca",2017-10-23,10,39.79685,3.10544,0.0
Passer domesticus,Andalucía,Ronda,2017-02-04,2,36.73934,-5.167399,1.0
Passer domesticus,Madrid Comunidad de,"Parque de los Castillos, Alcorcón",2017-11-17,11,40.35582,-3.81034,0.0
Passer domesticus,Extremadura,Moheda Alta--Dehesas,2017-04-28,4,39.158897,-5.485976,5.0
Passer domesticus,Valenciana Comunidad,CV800 Xixona to Mutxamel,2017-11-12,11,38.557407,-0.51218,0.0
Passer domesticus,Cataluña,Barcelona--Parc de la Ciutadella,2017-05-25,5,41.389004,2.18659,0.0
Passer domesticus,Andalucía,"Ribera de la Algaida, Roquetas de Mar, Andalucía, ES (36.788, -2.592)",2017-11-13,11,36.787777,-2.592233,0.0
Passer domesticus,Castilla-La Mancha,La Yunta,2017-06-15,6,40.912598,-1.67086,0.0
Passer domesticus,Andalucía,Río Andarax--Desembocadura,2017-11-11,11,36.811935,-2.429115,0.0
Passer domesticus,Aragón,Castillo de Loarre,2017-08-06,8,42.324604,-0.610213,0.0
Passer domesticus,Madrid Comunidad de,ES-Parque de El Retiro (Madrid),2017-05-10,5,40.418472,-3.685572,0.0
Passer domesticus,Cataluña,ES-Delta de Llobregat Reserve (Barcelona),2017-05-21,5,41.27995,2.063883,0.0
Passer domesticus,Castilla-La Mancha,ES-Embalse de Cazalegas [Talavera de la Reina],2017-05-11,5,40.013557,-4.707786,0.0
Passer domesticus,Castilla y León,Lagunas de Villafáfila RNat--Área General,2017-04-09,4,41.840794,-5.594144,0.0
Passer domesticus,Castilla-La Mancha,La Yunta,2017-07-18,7,40.912598,-1.67086,0.0
Passer domesticus,Cataluña,Mollet del Vallès - Can Pantiquet,2017-06-10,6,41.543285,2.219471,0.0
Passer domesticus,Andalucía,Lora del Río--Urbanización Carnacea,2017-08-24,8,37.673717,-5.5141,0.0
Passer domesticus,Extremadura,ES-Trujillo (Arroyo de Albadelejo),2017-05-12,5,39.45764,-5.881186,0.0
Passer domesticus,Andalucía,Visitor Center,2017-06-16,6,37.077045,-6.376643,0.0
Passer domesticus,Cataluña,Mollet del Vallès - Can Pantiquet,2017-07-01,7,41.543285,2.219471,0.0
Passer domesticus,Cataluña,Riu Besòs--Desembocadura,2017-02-05,2,41.42091,2.230139,0.0
Passer domesticus,Cantabria,Santander--Playa De La Magdalena,2017-04-24,4,43.46698,-3.774173,0.0
Passer domesticus,Cantabria,Santander--Paseo de Pereda y Puertochico,2017-06-18,6,43.462036,-3.800152,0.0
Passer domesticus,Murcia Región de,Mazarrón--Rambla de las Moreras (desembocadura),2017-12-24,12,37.562023,-1.298771,20.0
Passer domesticus,Castilla y León,Hoces del Río Riaza PNat--Zona de Peña Portillo-P. Rubia,2017-04-30,4,41.552868,-3.619005,0.0
Passer domesticus,Galicia,Santiago De Compostela,2017-06-25,6,42.87878,-8.54416,2.0
Passer domesticus,Galicia,Baiona,2017-06-20,6,42.12225,-8.85115,2.0
Passer domesticus,Galicia,Santiago De Compostela,2017-06-14,6,42.87878,-8.54416,2.0
Passer domesticus,Galicia,Esteiro do Anllóns--Neaño,2017-09-08,9,43.23127,-8.922787,0.0
Passer domesticus,Castilla y León,Viñegra de Moraña--Montes y campiñas,2017-10-21,10,40.856678,-4.920262,20.0
Passer domesticus,Galicia,A Guarda,2017-06-19,6,41.90748,-8.86603,4.0
Passer domesticus,Cataluña,Mollet del Vallès - Can Pantiquet,2017-01-14,1,41.543285,2.219471,0.0
Passer domesticus,Cataluña,Mollet del Vallès - Can Pantiquet,2017-10-14,10,41.543285,2.219471,0.0
Passer domesticus,Galicia,Cambados,2017-06-22,6,42.51301,-8.81616,4.0
Passer domesticus,Castilla y León,Montaña Palentina PNat--Brañosera-Monte Calar,2017-07-07,7,42.942074,-4.335713,0.0
Passer domesticus,Illes Baleares,"Sa Roca/es Cibollar/C. Informació, P.N. s'Albufera de Mallorca",2017-06-21,6,39.79685,3.10544,0.0
Passer domesticus,Cataluña,Delta de l'Ebre PNat--Area general,2017-05-28,5,40.688366,0.82685,0.0
Passer domesticus,Madrid Comunidad de,Río Guadarrama PNat--Villaviciosa de Odón,2017-05-19,5,40.350365,-3.947997,0.0
Passer domesticus,Cataluña,Boumort RNC--Area general (use specific hotspot if possible),2017-05-28,5,42.24014,1.125609,0.0
Passer domesticus,Cataluña,Talló,2017-06-04,6,42.364166,1.776065,10.0
Passer domesticus,Cataluña,"La Molina, Sagàs",2017-04-29,4,42.01914,1.909561,20.0
Passer domesticus,Andalucía,Tarifa--Casco Histórico,2017-09-24,9,36.012962,-5.602962,0.0
Passer domesticus,Castilla y León,Candeleda--Embalse del Rincón,2017-12-02,12,40.10868,-5.196876,0.0
Passer domesticus,Illes Baleares,"Sa Roca/es Cibollar/C. Informació, P.N. s'Albufera de Mallorca",2017-10-17,10,39.79685,3.10544,0.0
Passer domesticus,Illes Baleares,Villa Llompart,2017-10-13,10,39.85407,3.062848,0.0
Passer domesticus,Cataluña,Delta de l'Ebre PNat--Area general,2017-05-28,5,40.688366,0.82685,0.0
Passer domesticus,Castilla y León,Laguna Muña,2017-05-14,5,41.289963,-4.006156,0.0
Passer domesticus,Castilla-La Mancha,Castillo de Almonacid de Toledo,2017-05-02,5,39.74874,-3.851867,10.0
Passer domesticus,Extremadura,Hotel Rural Puerta De Monfrague,2017-05-07,5,39.860527,-5.939926,0.0
Passer domesticus,Illes Baleares,Reserva Natural de l'Albufereta,2017-05-05,5,39.8588,3.093097,0.0
Passer domesticus,Illes Baleares,"Son Bosc/Depuradora, P.N. s'Albufera de Mallorca",2017-07-09,7,39.77576,3.114796,0.0
Passer domesticus,Galicia,San Sadurniño--Val do Xuvia(Lamas),2017-11-19,11,43.53488,-8.049726,0.0
Passer domesticus,Illes Baleares,Embassament de Cúber,2017-06-21,6,39.78213,2.793001,0.0
Passer domesticus,Andalucía,Río Andarax--Desembocadura,2017-11-05,11,36.811935,-2.429115,0.0
Passer domesticus,Extremadura,Monfragüe PN--Alcornocal de la Portilla,2017-04-25,4,39.859455,-5.945804,7.0
Passer domesticus,Andalucía,El Estrecho PNat--Los Lances,2017-09-26,9,36.033783,-5.624142,0.0
Passer domesticus,Illes Baleares,Port de Sa Colobra,2017-05-07,5,39.850983,2.800355,0.0
Passer domesticus,Cataluña,Mas de Melons--Area general,2017-05-26,5,41.49404,0.711322,0.0
Passer domesticus,País Vasco,Cabo Higer,2017-09-17,9,43.393658,-1.792348,8.0
Passer domesticus,Illes Baleares,"Sa Roca/es Cibollar/C. Informació, P.N. s'Albufera de Mallorca",2017-07-09,7,39.79685,3.10544,0.0
Passer domesticus,Illes Baleares,Cami de Ca Volantina Road (Pollenca back lanes),2017-05-06,5,39.876625,3.073863,0.0
Passer domesticus,Illes Baleares,Vall de Boquer (Boquer Valley),2017-05-08,5,39.923347,3.086494,0.0
Passer domesticus,Extremadura,Trujillo--Plaza de Toros,2017-05-07,5,39.45699,-5.872364,50.0
Passer domesticus,Illes Baleares,C'an Caurassa Track,2017-05-05,5,39.87628,3.080851,0.0
Passer domesticus,Illes Baleares,"Sa Roca/es Cibollar/C. Informació, P.N. s'Albufera de Mallorca",2017-10-19,10,39.79685,3.10544,0.0
Passer domesticus,Illes Baleares,Parc dels Pins (Port de Pollença),2017-05-06,5,39.911537,3.085216,0.0
Passer domesticus,Valenciana Comunidad,Marjal dels Moros,2017-04-09,4,39.62096,-0.256934,0.0
Passer domesticus,Illes Baleares,"Sa Roca/es Cibollar/C. Informació, P.N. s'Albufera de Mallorca",2017-07-12,7,39.79685,3.10544,0.0
Passer domesticus,Cantabria,"Marismas de Santoña, Victoria y Joyel PNat--Carasa",2017-08-30,8,43.37923,-3.449299,15.0
Passer domesticus,Castilla y León,Candeleda--Embalse del Rincón,2017-04-15,4,40.10868,-5.196876,0.0
Passer domesticus,Illes Baleares,Cap de Formentor,2017-05-06,5,39.961258,3.211945,0.0
Passer domesticus,Castilla y León,Salamanca--Parque de los Jesuitas,2017-10-24,10,40.961212,-5.655875,0.0
Passer domesticus,Extremadura,Conquista de la Sierra--Pueblo,2017-01-22,1,39.35001,-5.734483,5.0
Passer domesticus,Illes Baleares,Finca Son Real,2017-07-13,7,39.748703,3.183224,0.0
Passer domesticus,Madrid Comunidad de,Quijorna--Dehesas y encinares,2017-11-08,11,40.3978,-4.083282,0.0
Passer domesticus,Andalucía,"Vega de Acá-Parque del Andarax 09/801, Almería, Andalucía, ES (36.829, -2.431)",2017-10-28,10,36.828644,-2.431473,0.0
Passer domesticus,Illes Baleares,"Sa Roca/es Cibollar/C. Informació, P.N. s'Albufera de Mallorca",2017-07-14,7,39.79685,3.10544,0.0
Passer domesticus,Madrid Comunidad de,Río Guadarrama PNat--Villaviciosa de Odón,2017-06-02,6,40.350365,-3.947997,0.0
Passer domesticus,Illes Baleares,Prat de son Bou,2017-07-21,7,39.901474,4.071336,32.0
Passer domesticus,Illes Baleares,"Sa Roca/es Cibollar/C. Informació, P.N. s'Albufera de Mallorca",2017-09-24,9,39.79685,3.10544,0.0
Passer domesticus,Illes Baleares,Port de Pollenca Seafront,2017-05-07,5,39.90885,3.085156,0.0
Passer domesticus,Andalucía,"Cabo de Gata-Aula del Mar, Almería, Andalucía, ES (36.723, -2.192)",2017-10-01,10,36.722504,-2.191752,0.0
Passer domesticus,Madrid Comunidad de,Leganés--Parque Polvoranca,2017-11-15,11,40.325172,-3.79672,0.0
Passer domesticus,Andalucía,Montes de Málaga PNat--Área General,2017-10-30,10,36.82413,-4.385159,0.0
Passer domesticus,Andalucía,Desierto Tabernas ParNat--Rambla Tabernas,2017-11-01,11,37.007843,-2.452821,0.0
Passer domesticus,Cataluña,Riu Segre entre Sanavastre i Torrent de Cobertrada,2017-05-06,5,42.38898,1.847889,10.0
Passer domesticus,Cataluña,Riu Segre entre Sanavastre i Torrent de Cobertrada,2017-06-17,6,42.38898,1.847889,15.0
Passer domesticus,Illes Baleares,Reserva Natural de l'Albufereta,2017-10-12,10,39.8588,3.093097,0.0
Passer domesticus,Castilla y León,Balsas de Cantimpalos,2017-10-26,10,41.09439,-4.164411,0.0
Passer domesticus,Andalucía,"Universidad de Almería, Andalucía, ES (36.829, -2.404)",2017-11-05,11,36.829487,-2.404244,0.0
Passer domesticus,Cataluña,Secà de Balaguer,2017-12-16,12,41.77998,0.760177,0.0
Passer domesticus,Cataluña,Aiguamolls de l'Empordà PNat--Càmping Almata,2017-08-24,8,42.205894,3.103938,0.0
Passer domesticus,Andalucía,Ponds at Mesas de Astra,2017-06-15,6,36.793285,-6.157787,0.0
Passer domesticus,Illes Baleares,Villa Llompart,2017-10-11,10,39.85407,3.062848,0.0
Passer domesticus,Castilla y León,Segovia--ciudad-área general,2017-10-22,10,40.95002,-4.123821,0.0
Passer domesticus,Cantabria,"Marismas de Santoña, Victoria y Joyel PNat--Área General  (use specific hotspot if possible)",2017-12-07,12,43.42003,-3.468719,30.0
Passer domesticus,Aragón,Gallocanta--Observatorio de La Ermita,2017-05-05,5,40.98581,-1.523795,20.0
Passer domesticus,Extremadura,Hotel Rural Puerta De Monfrague,2017-05-05,5,39.860527,-5.939926,0.0
Passer domesticus,Illes Baleares,"Sa Roca/es Cibollar/C. Informació, P.N. s'Albufera de Mallorca",2017-09-21,9,39.79685,3.10544,0.0
Passer domesticus,Andalucía,Castillo De Casares,2017-12-28,12,36.442726,-5.273816,15.0
Passer domesticus,Illes Baleares,Prat de son Bou,2017-07-23,7,39.901474,4.071336,30.0
Passer domesticus,Andalucía,Charca de Suárez—Motril,2017-11-04,11,36.72478,-3.540816,0.0
Passer domesticus,Extremadura,Embalse de Arrocampo--General (use specific hotspot if possible),2017-05-05,5,39.82623,-5.691591,0.0
Passer domesticus,Castilla y León,Montes Obarenes-San Zadornil P Nat--Santa Gadea del Cid,2017-07-16,7,42.71529,-3.060297,0.0
Passer domesticus,Navarra Comunidad Foral de,Embalse de Las Cañas RN,2017-09-17,9,42.48343,-2.402744,6.0
Passer domesticus,Illes Baleares,Península de Formentor,2017-07-10,7,39.947628,3.180177,0.0
Passer domesticus,Andalucía,"Parque del Andarax, Almería, Andalucía, ES (36.82, -2.43)",2017-09-30,9,36.82007,-2.430363,0.0
Passer domesticus,Illes Baleares,"Sa Roca/es Cibollar/C. Informació, P.N. s'Albufera de Mallorca",2017-10-13,10,39.79685,3.10544,0.0
Passer domesticus,Illes Baleares,Villa Llompart,2017-10-16,10,39.85407,3.062848,0.0
Passer domesticus,Illes Baleares,"Sa Roca/es Cibollar/C. Informació, P.N. s'Albufera de Mallorca",2017-05-01,5,39.79685,3.10544,16.0
Passer domesticus,Castilla-La Mancha,Castillo de Almonacid de Toledo,2017-05-02,5,39.74874,-3.851867,10.0
Passer domesticus,Illes Baleares,La Gola - Port de Pollença,2017-10-12,10,39.902863,3.077374,0.0
Passer domesticus,Madrid Comunidad de,"Casa de Campo - Lago-Viveros, Madrid, Comunidad de Madrid, ES (40.421, -3.733)",2017-12-24,12,40.42117,-3.73272,0.0
Passer domesticus,Castilla y León,Candeleda--Pueblo,2017-04-12,4,40.1548,-5.240901,0.0
Passer domesticus,Cataluña,Delta de l'Ebre PNat--Càmping Els Eucaliptus,2017-04-16,4,40.656826,0.779842,18.0
Passer domesticus,Extremadura,Llanos de Magasca--Millaroncillo,2017-05-07,5,39.5531,-6.0214,0.0
Passer domesticus,Castilla y León,Balsas de Cantimpalos,2017-12-07,12,41.09439,-4.164411,0.0
Passer domesticus,Andalucía,"Parque Nueva Andalucía, Almería, Andalucía, ES (36.841, -2.453)",2017-11-05,11,36.840584,-2.453091,0.0
Passer domesticus,Castilla y León,Laguna de la Iglesia,2017-05-31,5,41.203495,-4.56866,0.0
Passer domesticus,Cataluña,"Pantà 1 de regulació, canal Algerri-Balaguer",2017-02-19,2,41.794632,0.723826,40.0
Passer domesticus,Cataluña,Montsonis,2017-04-30,4,41.88773,1.021448,0.0
Passer domesticus,Illes Baleares,Vall de Bóquer,2017-07-10,7,39.91803,3.080978,0.0
Passer domesticus,Extremadura,Riberos del Almonte,2017-02-16,2,39.6006,-6.373444,4.0
Passer domesticus,Illes Baleares,Parc dels Pins (Port de Pollença),2017-05-03,5,39.911537,3.085216,0.0
Passer domesticus,Madrid Comunidad de,El Pardo--pueblo,2017-02-26,2,40.520775,-3.777237,6.0
Passer domesticus,Andalucía,Cortijo Blanco,2017-06-24,6,36.47822,-4.972506,0.0
Passer domesticus,Cataluña,Embassament d'Utxesa--Area general,2017-05-27,5,41.50714,0.523815,0.0
Passer domesticus,Andalucía,Cabo Gata PNat--Playa El Charcón,2017-11-05,11,36.788,-2.252953,0.0
Passer domesticus,Aragón,Estepas de Belchite--Balsa del Planerón,2017-02-27,2,41.36992,-0.63831,0.0
Passer domesticus,Cataluña,La Riera de Gaià,2017-04-17,4,41.168015,1.352758,25.0
Passer domesticus,Illes Baleares,"Sa Roca/es Cibollar/C. Informació, P.N. s'Albufera de Mallorca",2017-10-21,10,39.79685,3.10544,0.0
Passer domesticus,Castilla-La Mancha,"Quejigares de Barriopedro y Brihuega, ZEC",2017-05-17,5,40.796116,-2.789601,7.0
Passer domesticus,Madrid Comunidad de,Móstoles-Parque de El Soto,2017-11-10,11,40.32745,-3.90055,0.0
Passer domesticus,Cataluña,Coll de Montllobar,2017-05-05,5,42.1564,0.7984,5.0
Passer domesticus,Illes Baleares,La Gola - Port de Pollença,2017-05-08,5,39.902863,3.077374,0.0
Passer domesticus,Galicia,A Coruña--Campos da Torre de Hércules e Punta Herminia,2017-09-26,9,43.385914,-8.403975,0.0
Passer domesticus,Extremadura,Santa Marta de Magasca--Dehesa,2017-05-03,5,39.509205,-6.090717,2.0
Passer domesticus,Madrid Comunidad de,El Pardo--Puente de los Capuchinos,2017-07-07,7,40.520767,-3.779616,0.0
Passer domesticus,Illes Baleares,Embassament de Cúber,2017-07-13,7,39.781696,2.791708,0.0
Passer domesticus,Madrid Comunidad de,"Daganzo de Arriba. Valle del río Torote. Sur. Comunidad de Madrid, ES (40.5489868, -3.4288106)",2017-03-11,3,40.54899,-3.428811,1.0
Passer domesticus,Cataluña,Embassament d'Utxesa--Area general,2017-05-27,5,41.50714,0.523815,0.0
Passer domesticus,Madrid Comunidad de,Batres--Arroyo del Sotillo,2017-07-08,7,40.211967,-3.921582,0.0
Passer domesticus,Murcia Región de,Jardín de Fofó,2017-11-07,11,37.994625,-1.134703,0.0
Passer domesticus,Madrid Comunidad de,Batres--Arroyo del Sotillo,2017-05-20,5,40.211967,-3.921582,0.0
Passer domesticus,Valenciana Comunidad,Cabo de San Antonio--Zona Verde,2017-09-27,9,38.80636,0.185952,4.0
Passer domesticus,Aragón,Castillo de Montearagón,2017-02-28,2,42.15211,-0.346574,0.0
Passer domesticus,Cataluña,"*Aiguamolls de l'Empordà PNat--Area General* (please, choose a more accurated location)",2017-04-01,4,42.22567,3.092297,0.0
Passer domesticus,Cataluña,"La Molina, Sagàs",2017-04-30,4,42.01914,1.909561,20.0
Passer domesticus,Galicia,San Sadurniño--Val do Xuvia(Lamas),2017-05-22,5,43.53488,-8.049726,0.0
Passer domesticus,Murcia Región de,Lagunas de Campotejar ZEPA,2017-04-16,4,38.113304,-1.221478,0.0
Passer domesticus,Galicia,CIUG--Lagoa de Os Leiros,2017-09-17,9,42.452236,-8.853822,0.0
Passer domesticus,Aragón,Daroca,2017-05-05,5,41.11469,-1.414161,15.0
Passer domesticus,Illes Baleares,Parc Natural de la Península de Llevant,2017-09-21,9,39.733067,3.3286,0.0
Passer domesticus,Andalucía,"Baños de Sierra Alhamilla, Pechina, Andalucía, ES (36.962, -2.398)",2017-11-01,11,36.961597,-2.39807,0.0
Passer domesticus,Illes Baleares,Prat de son Bou,2017-07-19,7,39.901474,4.071336,40.0
Passer domesticus,Illes Baleares,"Sa Roca/es Cibollar/C. Informació, P.N. s'Albufera de Mallorca",2017-10-22,10,39.79685,3.10544,0.0
Passer domesticus,Castilla-La Mancha,C. Miralrío,2017-11-25,11,40.643814,-3.149394,1.0
Passer domesticus,Madrid Comunidad de,Patones,2017-11-05,11,40.861885,-3.48979,0.0
Passer domesticus,Extremadura,Berrocal entre Trujillo y Huertas de la Magdalena,2017-01-04,1,39.462208,-5.893433,0.0
Passer domesticus,Illes Baleares,Northern Mountain drive,2017-02-27,2,39.797077,2.810137,0.0
Passer domesticus,Valenciana Comunidad,Marjal dels Moros,2017-03-22,3,39.62096,-0.256934,0.0
Passer domesticus,Madrid Comunidad de,Parque de Las Presillas-Alcorcón,2017-11-25,11,40.359264,-3.798201,0.0
Passer domesticus,País Vasco,Cabo Higer,2017-10-12,10,43.393658,-1.792348,35.0
Passer domesticus,Asturias Principado de,Ría del Eo--Ensenada de Castropol,2017-08-18,8,43.529514,-7.019896,1.0
Passer domesticus,Cataluña,Montsonis,2017-05-02,5,41.88773,1.021448,0.0
Passer domesticus,Murcia Región de,Marina del Carmolí,2017-04-16,4,37.701683,-0.854702,0.0
Passer domesticus,Valenciana Comunidad,L'Albufera PNat--Estany del Pujol,2017-09-28,9,39.34691,-0.314741,7.0
Passer domesticus,Cantabria,"Marismas de Santoña, Victoria y Joyel PNat--Carasa",2017-01-01,1,43.37923,-3.449299,14.0
Passer domesticus,Madrid Comunidad de,Madrid Río--area general,2017-12-24,12,40.39966,-3.714945,0.0
Passer domesticus,Extremadura,Santa Marta de Magasca--Dehesa,2017-05-03,5,39.509205,-6.090717,2.0
Passer domesticus,Andalucía,La Janda--Área General,2017-08-08,8,36.238476,-5.788976,0.0
Passer domesticus,Asturias Principado de,Navia y alrededores,2017-06-24,6,43.534756,-6.721676,0.0
Passer domesticus,Madrid Comunidad de,Leganés--Parque Polvoranca,2017-11-19,11,40.325172,-3.79672,0.0
Passer domesticus,Madrid Comunidad de,Móstoles-Parque de El Soto,2017-10-06,10,40.32745,-3.90055,0.0
Passer domesticus,Madrid Comunidad de,Leganés--Parque Polvoranca,2017-11-23,11,40.325172,-3.79672,0.0
Passer domesticus,Valenciana Comunidad,L'Albufera PNat--Estany del Pujol,2017-09-27,9,39.34691,-0.314741,2.0
Passer domesticus,Castilla y León,Segovia--ciudad-área general,2017-07-10,7,40.95002,-4.123821,10.0
Passer domesticus,Andalucía,Doñana PNat--Laguna del Tarelo,2017-06-15,6,36.847054,-6.32025,0.0
Passer domesticus,Galicia,"Cervo--San Cibrao, Area General (núcleo urbano, praias, porto e cabo)",2017-03-11,3,43.696564,-7.44019,0.0
